player_id,full_name,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
628711, Julio Urías,586.6666666666666,397.0,0.20633333333333334,0.21033333333333334,-0.003999999999999933,0.34,0.3383333333333334,0.001666666666666634,0.264,0.268,-0.004,2.533333333333333,-0.48266666666666663,3.016666666666667,3.78,0.760321674464515
630023, Yonny Chirinos,530.0,385.0,0.225,0.256,-0.031,0.414,0.451,-0.037,0.286,0.318,-0.032,3.85,-0.622,4.47,6.1,1.233135498001677
640455, Sean Manaea,712.5,486.0,0.2545,0.2445,0.01,0.435,0.413,0.022,0.32,0.312,0.008,4.4350000000000005,0.35000000000000003,4.085,4.44,-0.047407823178451276
641154, Pablo López,541.0,369.0,0.24266666666666667,0.24066666666666667,0.0020000000000000334,0.408,0.39433333333333337,0.013666666666666666,0.3053333333333333,0.3033333333333333,0.002,3.97,0.046999999999999986,3.9233333333333333,3.1,-1.2956455171916608
641482, Nestor Cortes,429.0,285.3333333333333,0.229,0.22833333333333336,0.0006666666666666996,0.39766666666666667,0.3866666666666667,0.010999999999999968,0.29433333333333334,0.2933333333333334,0.0009999999999999339,3.67,-0.08100000000000002,3.7533333333333334,3.68,-0.410091624074826
641540, Dane Dunning,591.0,403.5,0.2715,0.2575,0.013999999999999999,0.435,0.4095,0.02549999999999995,0.33999999999999997,0.33,0.00999999999999995,4.484999999999999,-0.138,4.625,4.35,-0.9238095972771042
641927, Bailey Ober,303.0,213.0,0.2425,0.257,-0.014500000000000002,0.42,0.462,-0.04200000000000005,0.30100000000000005,0.33,-0.028999999999999998,3.7,-0.9225,4.625,3.76,-1.5758215892372542
642232, Ryan Yarbrough,523.6666666666666,392.3333333333333,0.257,0.25733333333333336,-0.0003333333333333001,0.42933333333333334,0.4126666666666667,0.016666666666666666,0.31433333333333335,0.31233333333333335,0.0019999999999999996,4.58,0.4096666666666667,4.17,4.66,0.07341881653376944
642545, Jaime Barria,310.3333333333333,231.66666666666666,0.26633333333333337,0.2703333333333333,-0.003999999999999966,0.4796666666666667,0.47333333333333333,0.006333333333333334,0.3403333333333333,0.3436666666666666,-0.0033333333333333335,4.546666666666667,-0.6573333333333333,5.203333333333333,4.56,-1.5238331627161756
642547, Freddy Peralta,426.3333333333333,249.0,0.204,0.19566666666666666,0.008333333333333368,0.35333333333333333,0.3336666666666666,0.019666666666666666,0.2803333333333333,0.272,0.008333333333333333,3.893333333333333,0.7356666666666666,3.1566666666666667,3.47,0.2163096126441144
643511, Tyler Rogers,322.5,247.0,0.248,0.237,0.01099999999999995,0.34650000000000003,0.3165,0.02999999999999995,0.2855,0.274,0.0115,2.895,-0.21000000000000002,3.105,2.13,-1.1901941090483072
645261, Sandy Alcantara,853.6666666666666,598.0,0.2253333333333333,0.23033333333333336,-0.005,0.36200000000000004,0.3746666666666667,-0.012666666666666633,0.2823333333333333,0.292,-0.009666666666666634,3.1166666666666667,-0.5386666666666667,3.6566666666666663,4.09,0.18208372183232135
650633, Michael King,275.0,182.0,0.236,0.257,-0.021,0.355,0.417,-0.062,0.298,0.333,-0.035,3.55,-1.207,4.76,3.27,-2.3115586535100014
650644, Aaron Civale,377.3333333333333,269.3333333333333,0.23366666666666666,0.247,-0.013333333333333334,0.4116666666666666,0.4003333333333334,0.011333333333333301,0.2976666666666667,0.3046666666666667,-0.006999999999999999,3.6999999999999997,-0.2749999999999999,3.9733333333333327,3.7,-0.7045215780108716
656288, Griffin Canning,330.5,217.5,0.2495,0.236,0.01349999999999995,0.4655,0.41900000000000004,0.04649999999999995,0.33499999999999996,0.3175,0.01749999999999995,5.09,0.712,4.380000000000001,4.03,-0.9249416129314522
656302, Dylan Cease,593.6666666666666,350.6666666666667,0.228,0.212,0.016,0.3853333333333333,0.3593333333333333,0.026,0.3036666666666667,0.2916666666666667,0.011999999999999967,3.966666666666667,0.309,3.66,4.09,0.17728778159961722
656427, Jack Flaherty,547.0,342.0,0.1955,0.22999999999999998,-0.0344999999999999,0.34950000000000003,0.41200000000000003,-0.062499999999999944,0.267,0.30800000000000005,-0.04099999999999995,2.9850000000000003,-1.1515,4.135,4.56,0.013265681865264917
