player_id,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
547973,230.0,104.0,0.16766666666666666,0.16933333333333334,-0.0016666666666666668,0.27899999999999997,0.28633333333333333,-0.007333333333333333,0.2603333333333333,0.2683333333333333,-0.008,2.6733333333333333,-0.403,3.0766666666666667,2.04,-1.0400589045811404
548384,212.0,129.0,0.21050000000000002,0.217,-0.00649999999999995,0.319,0.33399999999999996,-0.01499999999999995,0.27049999999999996,0.281,-0.0105,3.7300000000000004,0.4295,3.3,3.52,0.1394482752645576
548389,460.0,326.75,0.24525,0.2405,0.004749999999999999,0.42174999999999996,0.401,0.02074999999999995,0.3015,0.2965,0.005000000000000001,3.5775,-0.1825,3.76,5.43,1.4254863608994968
554340,243.66666666666666,162.66666666666666,0.20766666666666667,0.214,-0.006333333333333301,0.3933333333333333,0.38866666666666666,0.004666666666666633,0.278,0.2826666666666667,-0.004666666666666667,3.64,0.2306666666666667,3.41,3.7,0.16901562273205262
554430,757.0,508.0,0.22975,0.22625,0.0034999999999999996,0.346,0.34700000000000003,-0.0010000000000000252,0.2745,0.277,-0.0025,3.2175,-0.020750000000000005,3.24,3.27,-0.02916923527052928
571510,611.3333333333334,406.3333333333333,0.24333333333333332,0.225,0.0183333333333333,0.424,0.39633333333333337,0.027666666666666662,0.312,0.29866666666666664,0.013333333333333334,4.283333333333333,0.4703333333333333,3.81,4.18,0.10121555910402857
571578,774.75,524.5,0.263,0.26175,0.0012500000000000002,0.43374999999999997,0.44725,-0.01349999999999995,0.32375,0.3315,-0.007749999999999976,4.6325,-0.22775,4.859999999999999,6.22,0.706691322764996
571656,298.0,197.5,0.251,0.237,0.014,0.4105,0.39149999999999996,0.019,0.322,0.313,0.009,3.9350000000000005,-0.296,4.234999999999999,4.12,-0.5433438424625162
571670,253.66666666666666,176.33333333333334,0.22966666666666666,0.227,0.0026666666666666328,0.319,0.3336666666666666,-0.014666666666666632,0.266,0.27266666666666667,-0.006666666666666633,2.6933333333333334,-0.39599999999999996,3.09,3.3,0.2071848853127375
571760,506.5,325.75,0.24225,0.22999999999999998,0.012249999999999974,0.44725,0.412,0.03524999999999995,0.32175,0.30825,0.0135,4.4975000000000005,0.44125,4.055,4.63,0.21637820626877047
571882,285.0,175.0,0.256,0.242,0.014,0.437,0.387,0.0499999999999999,0.342,0.326,0.016,4.9,0.166,4.73,4.63,-0.7116180598913002
571901,239.0,159.5,0.2135,0.242,-0.0285,0.293,0.3435,-0.0505,0.2635,0.29800000000000004,-0.0345,2.39,-1.341,3.735,5.05,1.0781753703383186
